"strName","strCAS","Source","Type","numValue","strHyperlink","strDateAssessed","strReference","POD.type","numPOD","numBMD","BMR.Type","strCriticalEffect","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","Species","Strain","numBW","Route","Organ","Effect","tblEffect_strSex","DR.Type","strEffectPOD","intAnimalsControl","intAnimalsAffectedControl","numMeanResponseControl","numSDResponseControl","CV.Type","RfDEndpoint","UFEndpoint","row.orig","Conceptual.Model","Effect.Magnitude","PrAF.BMDL.p50","PrAF.BMDL.p95p50","PrAF.LOAEL.p50","PrAF.LOAEL.p95p50","PrAF.NOAEL.p50","PrAF.NOAEL.p95p50","PrAF.Subchronic.p50","PrAF.Subchronic.p95p50","PrAF.BW.p50","PrAF.BW.p95p50","PrAF.TKTD.p50","PrAF.TKTD.p95p50","Human.log10gsdh.approx","Human.log10gsdu.approx","Human.log10gsdh.p50","Human.log10gsdh.p95p50","Human.approx.incidence.target","PrAF.Human.approx.p50","PrAF.Human.approx.p95p50","HDM50.approx.p50","HDM50.approx.p95p50","HDMI.approx.p50","HDMI.approx.p95p50","PrRfD.approx","PrRfDText","zRfD","I95.approx.RfD","I50.approx.RfD","I05.approx.RfD","I95.approx.HQ3","I50.approx.HQ3","I05.approx.HQ3","I95.approx.HQ10","I50.approx.HQ10","I05.approx.HQ10","I95.approx.HQ0.1","I50.approx.HQ0.1","I05.approx.HQ0.1","I95.approx.HQ0.3","I50.approx.HQ0.3","I05.approx.HQ0.3","PrAF.BMDL.Var","PrAF.LOAEL.Var","PrAF.NOAEL.Var","PrAF.Subchronic.Var","PrAF.BW.Var","PrAF.TKTD.Var","PrAF.Human.approx.Var","PrAF.BMDL.pct","PrAF.LOAEL.pct","PrAF.NOAEL.pct","PrAF.Subchronic.pct","PrAF.BW.pct","PrAF.TKTD.pct","PrAF.Human.approx.pct","HDMI.mc.p50","HDMI.mc.p05","HDMI.mc.p95"
"Fenpropathrin",39515418,"OPP","Chronic RfD (mg/kg/day)",0.025,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,39515-41-8","","MRID 00143130 (1984)","NOAEL",2.5,NA,NA,"neurotoxicity - tremors and ataxia",100,10,10,1,1,1,NA,"Dog","Beagle",NA,"Oral diet","CNS","clinical signs","","","clinical signs",NA,NA,NA,NA,"",0.025,100,667,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,1.68931441519092,1.07241134173319,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,6.65950630553789,7.02801486331199,0.687548233616635,11.4569253269089,0.0600115837363267,"Probabilistic RfD of 0.06 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'CNS effect: clinical signs'.",-2.23549529689388,0.001542751640489,5.2677479519443e-09,0,0.0153630527737255,2.15007026229901e-06,0,0.111885505295702,0.000385744453415367,0,2.8450330029222e-06,0,0,7.36166688714827e-05,1.75833017787349e-12,0,0,0,2.59029039398023,0,0.00488736662282773,1.20694896081258,2.14461582488682,0,0,0.435581391629407,0,0.000821856097649051,0.202959679423659,0.360637072849284,1.03600339822826,0.0720984136889717,10.0952194265717
"Fenpropimorph",67564914,"OPP","Chronic RfD (mg/kg/day)",0.032,"http://www.epa.gov/opp00001/chem_search/reg_actions/registration/fs_PC-121402_01-Mar-06.pdf","3/2006","MRID 44323911 Hellwig (1990) Report on the Study of Fenpropimorph...in Beagle Dogs--Administration via the Diet over 12 Months: Lab Project Number: 90/0172: 33D0133/87021. Unpublished study prepared by BASF Aktiengesellschaft. 842 p.","NOAEL",3.2,NA,NA,"elevated blood enzyme activity (ALT, liver)",100,10,10,1,1,1,NA,"Dog","Beagle",NA,"Oral diet","liver","clinical chemistry","Both","","clinical chemistry",NA,NA,NA,NA,"",0.032,100,668,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,1.68931441519092,1.07241134173319,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,5.682778714059,6.68024079632451,0.586707826019528,11.0034411323488,0.0533203948621744,"Probabilistic RfD of 0.0533 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'liver effect: clinical chemistry' of magnitude 5% RD or greater.",-1.99504605278723,0.00350128766275857,5.58851894073214e-08,0,0.0296326894650833,1.45169776442992e-05,0,0.180278133607025,0.00160225289369306,0,9.11902277546348e-06,8.93640627891613e-15,0,0.000199948199936237,3.07683892465162e-11,0,0,0,2.3949497183834,0,0.00488736662282773,1.20694896081258,2.14461582488682,0,0,0.416411471885126,0,0.000849769627074956,0.209853004179745,0.372885754308054,0.885892079967112,0.0638406946406894,8.24582487002042
"Fenpyroximate",134098616,"OPP","Chronic RfD (mg/kg/day)",0.01,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,134098-61-6","12/04/2006","MRID 43560502 Aughton, P. (1989) Nni-850: Combined Oncogenicity And Toxicity Study By Dietary Administration To Cd Rats For 104 Weeks: Final Report: Lab Project Numbers: 89/0921: Nhh/034/850: 89/Nhh034/0921. Unpublished Study

Prepared By Life Science Research, Ltd. 304","NOAEL",0.97,NA,NA,"decreased body weights accompanied by reduced food efficiency and a slight decrease in mean food consumption",100,10,10,1,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","systemic","body weight","Both","","decreased body weights",NA,NA,NA,NA,"",0.01,100,669,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.596381005593868,6.75037026966445,0.0615722379626844,11.0949120450158,0.0055495922556993,"Probabilistic RfD of 0.00555 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'decreased body weights (systemic effect: body weight)' of magnitude 5% RD or greater.",-1.24236248478951,0.0297055898175895,1.40374994492983e-05,0,0.158059447295722,0.00109573734016522,0,0.551199721457169,0.0336622278164534,8.10344687480213e-11,0.000199602952937006,2.92373530274089e-11,0,0.00278683526692573,2.94611753720654e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.0929304830879805,0.00665068848319829,0.873173357764485
"Fenpyroximate",134098616,"OPP","Chronic RfD (mg/kg/day)",0.01,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,134098-61-6","12/04/2006","MRID 43560502 Aughton, P. (1989) Nni-850: Combined Oncogenicity And Toxicity Study By Dietary Administration To Cd Rats For 104 Weeks: Final Report: Lab Project Numbers: 89/0921: Nhh/034/850: 89/Nhh034/0921. Unpublished Study

Prepared By Life Science Research, Ltd. 304","NOAEL",0.97,NA,NA,"decreased body weights accompanied by reduced food efficiency and a slight decrease in mean food consumption",100,10,10,1,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","systemic","food and/or water consumption","Both","","reduced food efficiency and a slight decrease in mean food consumption",NA,NA,NA,NA,"",0.01,100,670,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.596381005593868,6.75037026966445,0.0615722379626844,11.0949120450158,0.0055495922556993,"Probabilistic RfD of 0.00555 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'reduced food efficiency and a slight decrease in mean food consumption (systemic effect: food and/or water consumption)' of magnitude 5% RD or greater.",-1.24236248478951,0.0297055898175895,1.40374994492983e-05,0,0.158059447295722,0.00109573734016522,0,0.551199721457169,0.0336622278164534,8.10344687480213e-11,0.000199602952937006,2.92373530274089e-11,0,0.00278683526692573,2.94611753720654e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.0929304830879805,0.00665068848319829,0.873173357764485
"Fenthion",55389,"OPP","Chronic RfD (mg/kg/day)",7e-05,"http://www.epa.gov/opp00001/chem_search/reg_actions/reregistration/ired_PC-053301_1-Jan-01.pdf","1/2001","Rosenblum, I. (1980) A Safety Evaluation of Fenthion (S1752) in Rhesus Monkeys (Macaca mulata): Final Report: Report No. 68789. Unpublished study prepared by The Albany Medical College of Union University. 117 p. MRID 00147245","LOAEL",0.02,NA,NA,"Plasma ChE inhibition",300,10,10,1,3,1,NA,"Non-human primate","Rhesus Monkey",NA,"Oral diet","blood","neurotransmitter","Both","","neurotransmitter",NA,NA,NA,NA,"",7e-05,300,671,"Continuous","5% RD",1,1,3,3,0.333333333333333,4.7,1,1,1.74106839727518,1.07673486948241,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.0114871994869934,8.97241123957232,0.00118597435817674,13.9849019197983,8.48039096003788e-05,"Probabilistic RfD of 8.48e-05 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'blood effect: neurotransmitter' of magnitude 5% RD or greater.",-1.76447525194881,0.00675030754215121,8.6813003698791e-08,0,0.0525222622867414,2.0655662524261e-05,0,0.278630936949267,0.00207511883960657,0,1.98394345499064e-05,1.67079793367103e-14,0,0.00041309536030664,5.26784046804034e-11,0,0,1.20694896081258,2.3949497183834,0,0.00546611700183952,1.20694896081258,2.14461582488682,0,0.173438881168205,0.344154900577462,0,0.000785482442020815,0.173438881168205,0.308181854644106,0.00177021401445508,0.000103463604672412,0.0215891257836775
"Fenvalerate",51630581,"OPP","Chronic RfD (mg/kg/day)",0.0018,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2009-0301-0004","12/1/2009","Malley, L.A. (2000) Esfenvalerate: Acute oral neurotoxicity study in rats.  Unpublised report prepared by E.I. du Pont de Memours and Company, Haskell Laboratory for Toxicology and Industrial Medicine, Elkton Road, P.O. Box 50, Neward, DE 19714.  Laboratory Project ID: DuPont-3874, September 22, 2000.  MRID 45228301","NOAEL",1.75,NA,NA,"tremors",1000,10,10,1,1,10,NA,"Rat","CRL/CD",NA,"Oral gavage","CNS","clinical signs","F","Dichotomous","tremors",10,0,NA,NA,"",0.018,100,672,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.61391766977722,7.09987536421964,0.166625901703141,11.5505875985765,0.01442575109544,"Probabilistic RfD of 0.0144 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'tremors (CNS effect: clinical signs)'.",-1.49604328646156,0.0153229467786161,2.04952113706157e-06,0,0.0961673736523804,0.000250010748511014,0,0.407693819006379,0.0123115684490241,4.25796022312633e-14,7.2951284557116e-05,1.63816852715005e-12,0,0.00120129990612908,2.61340359769764e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.250973892827405,0.0173420242930445,2.46839276427757
"Fenvalerate",51630581,"IRIS","RfD (mg/kg/day)",0.025,"http://www.epa.gov/iris/subst/0188.htm","1/1/1992","Shell Development Company. 1984. MRID No. 00151030. Available from EPA. Write to FOI, EPA, Washington, DC 20460.","NOEL",2.5,NA,NA,"Neurological dysfunction",100,10,10,1,1,1,NA,"Rat","Sprague-Dawley",NA,"Oral diet","CNS","clinical signs","Both","Dichotomous","Neurological dysfunction",NA,NA,NA,NA,"",0.025,100,673,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,2.30559667111031,7.09987536421964,0.238037002433058,11.5505875985765,0.0206082158506285,"Probabilistic RfD of 0.0206 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Neurological dysfunction (CNS effect: clinical signs)'.",-1.51498156312158,0.014527620253451,1.78332427948151e-06,0,0.092294017222833,0.000224395450664621,0,0.397071614713832,0.0114196925092111,2.47083567037718e-14,6.74888687683746e-05,1.33393066331031e-12,0,0.0011244119548514,2.19674718514289e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.358534132610578,0.024774320418635,3.52627537753938
"Ferbam",14484641,"OPP","Chronic RfD (mg/kg/day)",0.015,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,14484-64-1","09/2005","","NOAEL",1.5,NA,NA,"changes in hematology, clinical chemistry, incidences of bile duct hyperplasia, and reduction in mean body weight gain",100,10,10,1,1,1,NA,"Rat","",NA,"","liver","nonneoplastic histopathology","Both","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.015,100,674,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.38335800266619,7.09987536421964,0.142822201459835,11.5505875985765,0.0123649295103771,"Probabilistic RfD of 0.0124 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'liver effect: nonneoplastic histopathology'.",-1.51498156312158,0.014527620253451,1.78332427948151e-06,0,0.092294017222833,0.00022439545066462,0,0.397071614713832,0.0114196925092111,2.47083567037718e-14,6.74888687683746e-05,1.33393066331031e-12,0,0.0011244119548514,2.19674718514289e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.215120479566347,0.014864592251181,2.11576522652363
"Ferbam",14484641,"OPP","Chronic RfD (mg/kg/day)",0.015,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,14484-64-1","09/2005","","NOAEL",1.5,NA,NA,"changes in hematology, clinical chemistry, incidences of bile duct hyperplasia, and reduction in mean body weight gain",100,10,10,1,1,1,NA,"Rat","",NA,"","systemic","body weight","Both","","body weight",NA,NA,NA,NA,"",0.015,100,675,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.922238668444125,6.75037026966445,0.0952148009732234,11.0949120450158,0.00858184369438036,"Probabilistic RfD of 0.00858 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: body weight' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025011,0,0.538531134803332,0.0313926939917935,4.95072524454685e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.143706932610279,0.0102845698193788,1.35026807901724
"Ferbam",14484641,"OPP","Chronic RfD (mg/kg/day)",0.015,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,14484-64-1","09/2005","","NOAEL",1.5,NA,NA,"changes in hematology, clinical chemistry, incidences of bile duct hyperplasia, and reduction in mean body weight gain",100,10,10,1,1,1,NA,"Rat","",NA,"","blood","clinical chemistry","Both","","clinical chemistry",NA,NA,NA,NA,"",0.015,100,676,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.922238668444125,6.75037026966445,0.0952148009732234,11.0949120450158,0.00858184369438036,"Probabilistic RfD of 0.00858 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'blood effect: clinical chemistry' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025011,0,0.538531134803332,0.0313926939917935,4.95072524454685e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.143706932610279,0.0102845698193788,1.35026807901724
"Ferbam",14484641,"OPP","Chronic RfD (mg/kg/day)",0.015,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,14484-64-1","09/2005","","NOAEL",1.5,NA,NA,"changes in hematology, clinical chemistry, incidences of bile duct hyperplasia, and reduction in mean body weight gain",100,10,10,1,1,1,NA,"Rat","",NA,"","blood","hematology","Both","","hematology",NA,NA,NA,NA,"",0.015,100,677,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.922238668444125,6.75037026966445,0.0952148009732234,11.0949120450158,0.00858184369438036,"Probabilistic RfD of 0.00858 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'blood effect: hematology' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025011,0,0.538531134803332,0.0313926939917935,4.95072524454685e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.143706932610279,0.0102845698193788,1.35026807901724
"Fipronil",120068373,"OPP","Chronic RfD (mg/kg/day)",2e-04,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,120068-37-3","12/06/2000","42918648 (1993","NOAEL",0.019,NA,NA,"increased incidence of seizures and death, alterations in clinical chemistry (protein), increased TSH, and decreased T4.",100,10,10,1,1,1,NA,"Rat","CD",NA,"Oral diet","CNS","clinical signs","Both","","clinical signs",NA,NA,NA,NA,"",2e-04,100,678,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.0175225347004384,7.09987536421964,0.00180908121849124,11.5505875985765,0.000156622440464777,"Probabilistic RfD of 0.000157 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'CNS effect: clinical signs'.",-1.48049890924241,0.0160032256958482,2.29607499728311e-06,0,0.0994544531630729,0.000273055049238066,0,0.416503611218436,0.0130894089056225,6.6342743818671e-14,7.77459738832932e-05,1.93765835503913e-12,0,0.00126803715913737,3.01158168369555e-09,0,0,0,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.432687272808281,0,0.00746066190408713,0.201611161237534,0.358240904050097,0.00272485940784039,0.000188284835181626,0.0267996928692993
"Fipronil",120068373,"OPP","Chronic RfD (mg/kg/day)",2e-04,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,120068-37-3","12/06/2000","42918648 (1993","NOAEL",0.019,NA,NA,"increased incidence of seizures and death, alterations in clinical chemistry (protein), increased TSH, and decreased T4.",100,10,10,1,1,1,NA,"Rat","CD",NA,"Oral diet","blood","clinical chemistry","M","","clinical chemistry",NA,NA,NA,NA,"",2e-04,100,679,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.0116816898002923,6.75037026966445,0.00120605414566083,11.0949120450158,0.000108703353462151,"Probabilistic RfD of 0.000109 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'blood effect: clinical chemistry' of magnitude 5% RD or greater.",-1.22812221310269,0.0307973963323385,1.54182643171218e-05,0,0.162379528462352,0.00117650572918523,0,0.559888253026649,0.0352910610292415,1.13060231024699e-10,0.000210705825310482,3.37200228320021e-11,0,0.00291688172225028,3.3191688493138e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.00182028781306354,0.000130271217712131,0.0171033956675518
"Fipronil",120068373,"OPP","Chronic RfD (mg/kg/day)",2e-04,"http://iaspub.epa.gov/apex/pesticides/f?p=CHEMICALSEARCH:21:0::NO:101,21:P21_NAME_VAL,P21_CODE_VAL,P21_SHOW_ALL_VAL,P21_IS_SHOW,P21_SMILES,P21_TOLERANCE,P21_IDENTICAL_STRUCTURE,P21_SUB_SUPER,P21_STEREOCHEMISTRY,P21_IDENTITY_ACTIVE,P21_SUBSUPERSTRUCT_ACTIVE,P21_MATCH_OTHER:\\,120068-37-3","12/06/2000","42918648 (1993","NOAEL",0.019,NA,NA,"increased incidence of seizures and death, alterations in clinical chemistry (protein), increased TSH, and decreased T4.",100,10,10,1,1,1,NA,"Rat","CD",NA,"Oral diet","systemic","mortality/survival","Both","","mortality/survival",NA,NA,NA,NA,"",2e-04,100,680,"Quantal-Stochastic","10% ER",1,1,1,1,0.666666666666667,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.00584084490014613,6.75037026966445,0.000603027072830415,11.0949120450158,5.43516767310756e-05,"Probabilistic RfD of 5.44e-05 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'systemic effect: mortality/survival' of magnitude 10% ER or greater.",-0.754350349898228,0.0929624173247372,0.000273055049238066,0,0.358941740791039,0.00986339783678073,1.23806207085913e-14,0.82959641724488,0.136094415003546,1.22284179155573e-06,0.00116593632554468,3.01158168369556e-09,0,0.0121169998792911,1.36235162794182e-06,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.000910143906531768,6.51356088560657e-05,0.00855169783377588
